Date,Distance (in AU)
 1982-Nov-17,0.002674402
 1982-Nov-18,0.002690701
 1982-Nov-19,0.002702744
 1982-Nov-20,0.002709188
 1982-Nov-21,0.002708825
 1982-Nov-22,0.002700748
 1982-Nov-23,0.002684507
 1982-Nov-24,0.002660248
 1982-Nov-25,0.002628812
 1982-Nov-26,0.002591795
 1982-Nov-27,0.002551524
 1982-Nov-28,0.002510943
 1982-Nov-29,0.002473363
 1982-Nov-30,0.002442084
 1982-Dec-01,0.002419919
 1982-Dec-02,0.002408731
 1982-Dec-03,0.002409108
 1982-Dec-04,0.002420313
 1982-Dec-05,0.002440507
 1982-Dec-06,0.002467187
 1982-Dec-07,0.002497679
 1982-Dec-08,0.00252955
 1982-Dec-09,0.00256087
 1982-Dec-10,0.002590312
 1982-Dec-11,0.002617112
 1982-Dec-12,0.00264094
 1982-Dec-13,0.002661725
 1982-Dec-14,0.002679475
 1982-Dec-15,0.002694121
 1982-Dec-16,0.00270541
 1982-Dec-17,0.002712861
 1982-Dec-18,0.002715785
 1982-Dec-19,0.002713367
 1982-Dec-20,0.00270479
 1982-Dec-21,0.002689391
 1982-Dec-22,0.002666841
 1982-Dec-23,0.002637306
 1982-Dec-24,0.002601605
 1982-Dec-25,0.002561313
 1982-Dec-26,0.002518792
 1982-Dec-27,0.002477105
 1982-Dec-28,0.002439768
 1982-Dec-29,0.002410328
 1982-Dec-30,0.002391807
 1982-Dec-31,0.002386134
 1983-Jan-01,0.002393742
 1983-Jan-02,0.002413499
 1983-Jan-03,0.002442983
 1983-Jan-04,0.00247901
 1983-Jan-05,0.002518219
 1983-Jan-06,0.002557552
 1983-Jan-07,0.002594563
 1983-Jan-08,0.002627541
 1983-Jan-09,0.002655489
 1983-Jan-10,0.002678015
 1983-Jan-11,0.002695165
 1983-Jan-12,0.002707238
 1983-Jan-13,0.002714612
 1983-Jan-14,0.002717599
 1983-Jan-15,0.002716345
 1983-Jan-16,0.002710784
 1983-Jan-17,0.002700662
 1983-Jan-18,0.00268561
 1983-Jan-19,0.002665277
 1983-Jan-20,0.002639495
 1983-Jan-21,0.002608464
 1983-Jan-22,0.002572921
 1983-Jan-23,0.002534285
 1983-Jan-24,0.002494713
 1983-Jan-25,0.002457042
 1983-Jan-26,0.002424553
 1983-Jan-27,0.00240056
 1983-Jan-28,0.002387852
 1983-Jan-29,0.002388119
 1983-Jan-30,0.002401566
 1983-Jan-31,0.002426836
 1983-Feb-01,0.002461293
 1983-Feb-02,0.002501546
 1983-Feb-03,0.002544021
 1983-Feb-04,0.00258545
 1983-Feb-05,0.002623178
 1983-Feb-06,0.002655316
 1983-Feb-07,0.00268075
 1983-Feb-08,0.002699059
 1983-Feb-09,0.002710382
 1983-Feb-10,0.002715253
 1983-Feb-11,0.002714432
 1983-Feb-12,0.002708739
 1983-Feb-13,0.002698916
 1983-Feb-14,0.002685531
 1983-Feb-15,0.002668928
 1983-Feb-16,0.002649251
 1983-Feb-17,0.002626524
 1983-Feb-18,0.002600784
 1983-Feb-19,0.00257226
 1983-Feb-20,0.002541543
 1983-Feb-21,0.002509739
 1983-Feb-22,0.002478548
 1983-Feb-23,0.002450216
 1983-Feb-24,0.002427346
 1983-Feb-25,0.002412535
 1983-Feb-26,0.002407905
 1983-Feb-27,0.002414641
 1983-Feb-28,0.002432665
 1983-Mar-01,0.002460589
 1983-Mar-02,0.002495935
 1983-Mar-03,0.002535564
 1983-Mar-04,0.002576144
 1983-Mar-05,0.002614581
 1983-Mar-06,0.002648306
 1983-Mar-07,0.002675442
 1983-Mar-08,0.002694858
 1983-Mar-09,0.00270614
 1983-Mar-10,0.002709505
 1983-Mar-11,0.002705682
 1983-Mar-12,0.002695757
 1983-Mar-13,0.00268102
 1983-Mar-14,0.002662795
 1983-Mar-15,0.002642291
 1983-Mar-16,0.002620495
 1983-Mar-17,0.002598108
 1983-Mar-18,0.002575559
 1983-Mar-19,0.002553088
 1983-Mar-20,0.002530886
 1983-Mar-21,0.002509264
 1983-Mar-22,0.002488816
 1983-Mar-23,0.00247051
 1983-Mar-24,0.002455688
 1983-Mar-25,0.002445939
 1983-Mar-26,0.002442841
 1983-Mar-27,0.002447633
 1983-Mar-28,0.002460887
 1983-Mar-29,0.002482283
 1983-Mar-30,0.002510559
 1983-Mar-31,0.00254365
 1983-Apr-01,0.002578962
 1983-Apr-02,0.002613712
 1983-Apr-03,0.00264525
 1983-Apr-04,0.002671314
 1983-Apr-05,0.002690204
 1983-Apr-06,0.002700875
 1983-Apr-07,0.002702971
 1983-Apr-08,0.002696799
 1983-Apr-09,0.00268326
 1983-Apr-10,0.002663745
 1983-Apr-11,0.002639985
 1983-Apr-12,0.002613877
 1983-Apr-13,0.002587287
 1983-Apr-14,0.002561856
 1983-Apr-15,0.002538847
 1983-Apr-16,0.002519062
 1983-Apr-17,0.002502847
 1983-Apr-18,0.002490198
 1983-Apr-19,0.002480932
 1983-Apr-20,0.00247488
 1983-Apr-21,0.002472041
 1983-Apr-22,0.002472658
 1983-Apr-23,0.002477187
 1983-Apr-24,0.002486162
 1983-Apr-25,0.002499994
 1983-Apr-26,0.002518751
 1983-Apr-27,0.002542
 1983-Apr-28,0.002568726
 1983-Apr-29,0.002597385
 1983-Apr-30,0.002626044
 1983-May-01,0.002652581
 1983-May-02,0.002674916
 1983-May-03,0.002691214
 1983-May-04,0.002700058
 1983-May-05,0.002700577
 1983-May-06,0.002692525
 1983-May-07,0.002676323
 1983-May-08,0.002653047
 1983-May-09,0.002624373
 1983-May-10,0.002592454
 1983-May-11,0.002559737
 1983-May-12,0.002528719
 1983-May-13,0.002501663
 1983-May-14,0.002480325
 1983-May-15,0.002465752
 1983-May-16,0.002458209
 1983-May-17,0.002457264
 1983-May-18,0.002462001
 1983-May-19,0.002471288
 1983-May-20,0.002484048
 1983-May-21,0.002499429
 1983-May-22,0.002516876
 1983-May-23,0.002536085
 1983-May-24,0.002556881
 1983-May-25,0.002579054
 1983-May-26,0.00260221
 1983-May-27,0.002625664
 1983-May-28,0.00264841
 1983-May-29,0.00266916
 1983-May-30,0.002686447
 1983-May-31,0.002698768
 1983-Jun-01,0.002704749
 1983-Jun-02,0.002703303
 1983-Jun-03,0.002693778
 1983-Jun-04,0.00267608
 1983-Jun-05,0.002650761
 1983-Jun-06,0.002619069
 1983-Jun-07,0.002582935
 1983-Jun-08,0.002544883
 1983-Jun-09,0.002507838
 1983-Jun-10,0.002474833
 1983-Jun-11,0.002448622
 1983-Jun-12,0.00243128
 1983-Jun-13,0.002423888
 1983-Jun-14,0.002426397
 1983-Jun-15,0.002437737
 1983-Jun-16,0.002456112
 1983-Jun-17,0.002479404
 1983-Jun-18,0.00250555
 1983-Jun-19,0.002532811
 1983-Jun-20,0.002559902
 1983-Jun-21,0.00258599
 1983-Jun-22,0.002610593
 1983-Jun-23,0.00263344
 1983-Jun-24,0.002654303
 1983-Jun-25,0.002672865
 1983-Jun-26,0.002688635
 1983-Jun-27,0.002700914
 1983-Jun-28,0.002708832
 1983-Jun-29,0.002711429
 1983-Jun-30,0.002707776
 1983-Jul-01,0.002697125
 1983-Jul-02,0.002679059
 1983-Jul-03,0.002653647
 1983-Jul-04,0.002621568
 1983-Jul-05,0.002584205
 1983-Jul-06,0.002543676
 1983-Jul-07,0.002502758
 1983-Jul-08,0.002464692
 1983-Jul-09,0.002432833
 1983-Jul-10,0.002410174
 1983-Jul-11,0.002398842
 1983-Jul-12,0.002399703
 1983-Jul-13,0.002412215
 1983-Jul-14,0.002434602
 1983-Jul-15,0.002464259
 1983-Jul-16,0.002498269
 1983-Jul-17,0.002533862
 1983-Jul-18,0.002568728
 1983-Jul-19,0.002601167
 1983-Jul-20,0.002630092
 1983-Jul-21,0.002654942
 1983-Jul-22,0.002675525
 1983-Jul-23,0.002691857
 1983-Jul-24,0.002704007
 1983-Jul-25,0.002711971
 1983-Jul-26,0.002715597
 1983-Jul-27,0.002714566
 1983-Jul-28,0.002708428
 1983-Jul-29,0.002696685
 1983-Jul-30,0.002678918
 1983-Jul-31,0.002654944
 1983-Aug-01,0.002624972
 1983-Aug-02,0.002589766
 1983-Aug-03,0.00255076
 1983-Aug-04,0.002510112
 1983-Aug-05,0.002470642
 1983-Aug-06,0.002435624
 1983-Aug-07,0.002408393
 1983-Aug-08,0.002391831
 1983-Aug-09,0.002387809
 1983-Aug-10,0.002396791
 1983-Aug-11,0.002417725
 1983-Aug-12,0.002448282
 1983-Aug-13,0.002485339
 1983-Aug-14,0.002525533
 1983-Aug-15,0.002565741
 1983-Aug-16,0.002603401
 1983-Aug-17,0.002636651
 1983-Aug-18,0.002664343
 1983-Aug-19,0.002685959
 1983-Aug-20,0.002701467
 1983-Aug-21,0.002711164
 1983-Aug-22,0.002715507
 1983-Aug-23,0.002714976
 1983-Aug-24,0.002709956
 1983-Aug-25,0.002700677
 1983-Aug-26,0.002687199
 1983-Aug-27,0.002669456
 1983-Aug-28,0.002647358
 1983-Aug-29,0.002620928
 1983-Aug-30,0.002590468
 1983-Aug-31,0.002556721
 1983-Sep-01,0.002521012
 1983-Sep-02,0.002485301
 1983-Sep-03,0.002452136
 1983-Sep-04,0.002424436
 1983-Sep-05,0.002405112
 1983-Sep-06,0.00239656
 1983-Sep-07,0.002400164
 1983-Sep-08,0.002415947
 1983-Sep-09,0.002442522
 1983-Sep-10,0.002477344
 1983-Sep-11,0.002517181
 1983-Sep-12,0.002558627
 1983-Sep-13,0.002598547
 1983-Sep-14,0.002634371
 1983-Sep-15,0.002664246
 1983-Sep-16,0.002687061
 1983-Sep-17,0.002702391
 1983-Sep-18,0.002710383
 1983-Sep-19,0.002711619
 1983-Sep-20,0.002706956
 1983-Sep-21,0.00269737
 1983-Sep-22,0.002683814
 1983-Sep-23,0.002667107
 1983-Sep-24,0.002647862
 1983-Sep-25,0.002626478
 1983-Sep-26,0.002603194
 1983-Sep-27,0.002578195
 1983-Sep-28,0.002551767
 1983-Sep-29,0.002524463
 1983-Sep-30,0.002497243
 1983-Oct-01,0.002471551
 1983-Oct-02,0.002449282
 1983-Oct-03,0.0024326
 1983-Oct-04,0.002423624
 1983-Oct-05,0.002424021
 1983-Oct-06,0.002434606
 1983-Oct-07,0.002455085
 1983-Oct-08,0.002484024
 1983-Oct-09,0.002519049
 1983-Oct-10,0.002557215
 1983-Oct-11,0.002595421
 1983-Oct-12,0.002630782
 1983-Oct-13,0.002660899
 1983-Oct-14,0.002684021
 1983-Oct-15,0.002699112
 1983-Oct-16,0.002705838
 1983-Oct-17,0.002704506
 1983-Oct-18,0.002695963
 1983-Oct-19,0.002681457
 1983-Oct-20,0.002662485
 1983-Oct-21,0.002640618
 1983-Oct-22,0.002617334
 1983-Oct-23,0.002593879
 1983-Oct-24,0.002571168
 1983-Oct-25,0.002549765
 1983-Oct-26,0.002529942
 1983-Oct-27,0.002511804
 1983-Oct-28,0.002495464
 1983-Oct-29,0.002481209
 1983-Oct-30,0.002469619
 1983-Oct-31,0.002461595
 1983-Nov-01,0.002458263
 1983-Nov-02,0.002460766
 1983-Nov-03,0.00246998
 1983-Nov-04,0.002486242
 1983-Nov-05,0.002509139
 1983-Nov-06,0.002537462
 1983-Nov-07,0.002569303
 1983-Nov-08,0.002602287
 1983-Nov-09,0.002633855
 1983-Nov-10,0.002661553
 1983-Nov-11,0.002683277
 1983-Nov-12,0.00269744
 1983-Nov-13,0.002703094
 1983-Nov-14,0.002699972
 1983-Nov-15,0.002688491
 1983-Nov-16,0.002669708
 1983-Nov-17,0.002645227
 1983-Nov-18,0.002617051
 1983-Nov-19,0.0025874
 1983-Nov-20,0.002558478
 1983-Nov-21,0.002532233
 1983-Nov-22,0.002510144
 1983-Nov-23,0.002493085
 1983-Nov-24,0.002481305
 1983-Nov-25,0.002474531
 1983-Nov-26,0.002472171
 1983-Nov-27,0.002473551
 1983-Nov-28,0.002478134
 1983-Nov-29,0.002485648
 1983-Nov-30,0.002496102
 1983-Dec-01,0.002509692
 1983-Dec-02,0.00252663
 1983-Dec-03,0.002546931
 1983-Dec-04,0.002570244
 1983-Dec-05,0.002595747
 1983-Dec-06,0.002622142
 1983-Dec-07,0.002647753
 1983-Dec-08,0.002670687
 1983-Dec-09,0.002689036
 1983-Dec-10,0.002701077
 1983-Dec-11,0.00270545
 1983-Dec-12,0.002701314
 1983-Dec-13,0.002688447
 1983-Dec-14,0.002667321
 1983-Dec-15,0.002639121
 1983-Dec-16,0.002605711
 1983-Dec-17,0.002569525
 1983-Dec-18,0.002533374
 1983-Dec-19,0.002500167
 1983-Dec-20,0.002472551
 1983-Dec-21,0.002452559
 1983-Dec-22,0.002441324
 1983-Dec-23,0.00243896
 1983-Dec-24,0.002444653
 1983-Dec-25,0.00245693
 1983-Dec-26,0.002474026
 1983-Dec-27,0.00249423
 1983-Dec-28,0.00251614
 1983-Dec-29,0.002538781
 1983-Dec-30,0.002561589
 1983-Dec-31,0.002584296
 1984-Jan-01,0.002606762
 1984-Jan-02,0.002628793
 1984-Jan-03,0.002649997
 1984-Jan-04,0.0026697
 1984-Jan-05,0.002686938
 1984-Jan-06,0.002700515
 1984-Jan-07,0.002709119
 1984-Jan-08,0.00271148
 1984-Jan-09,0.002706531
 1984-Jan-10,0.002693582
 1984-Jan-11,0.002672467
 1984-Jan-12,0.002643673
 1984-Jan-13,0.002608424
 1984-Jan-14,0.00256871
 1984-Jan-15,0.002527226
 1984-Jan-16,0.002487192
 1984-Jan-17,0.002452032
 1984-Jan-18,0.002424929
 1984-Jan-19,0.00240832
 1984-Jan-20,0.002403475
 1984-Jan-21,0.002410284
 1984-Jan-22,0.002427353
 1984-Jan-23,0.002452361
 1984-Jan-24,0.002482563
 1984-Jan-25,0.002515268
 1984-Jan-26,0.002548186
 1984-Jan-27,0.002579618
 1984-Jan-28,0.002608477
 1984-Jan-29,0.002634201
 1984-Jan-30,0.002656597
 1984-Jan-31,0.002675661
 1984-Feb-01,0.002691404
 1984-Feb-02,0.002703717
 1984-Feb-03,0.002712292
 1984-Feb-04,0.002716602
 1984-Feb-05,0.002715951
 1984-Feb-06,0.002709565
 1984-Feb-07,0.00269674
 1984-Feb-08,0.002677
 1984-Feb-09,0.002650271
 1984-Feb-10,0.002617046
 1984-Feb-11,0.00257852
 1984-Feb-12,0.002536659
 1984-Feb-13,0.002494189
 1984-Feb-14,0.002454427
 1984-Feb-15,0.002420953
 1984-Feb-16,0.002397108
 1984-Feb-17,0.002385409
 1984-Feb-18,0.002387049
 1984-Feb-19,0.002401639
 1984-Feb-20,0.002427326
 1984-Feb-21,0.00246121
 1984-Feb-22,0.002499925
 1984-Feb-23,0.002540182
 1984-Feb-24,0.002579172
 1984-Feb-25,0.002614774
 1984-Feb-26,0.002645605
 1984-Feb-27,0.002670952
 1984-Feb-28,0.002690634
 1984-Feb-29,0.002704828
 1984-Mar-01,0.002713893
 1984-Mar-02,0.002718212
 1984-Mar-03,0.002718063
 1984-Mar-04,0.002713549
 1984-Mar-05,0.00270458
 1984-Mar-06,0.002690914
 1984-Mar-07,0.002672258
 1984-Mar-08,0.002648408
 1984-Mar-09,0.002619424
 1984-Mar-10,0.002585804
 1984-Mar-11,0.002548643
 1984-Mar-12,0.002509732
 1984-Mar-13,0.002471561
 1984-Mar-14,0.002437172
 1984-Mar-15,0.002409834
 1984-Mar-16,0.002392556
 1984-Mar-17,0.002387513
 1984-Mar-18,0.002395573
 1984-Mar-19,0.002416065
 1984-Mar-20,0.002446909
 1984-Mar-21,0.00248503
 1984-Mar-22,0.002526918
 1984-Mar-23,0.002569149
 1984-Mar-24,0.002608779
 1984-Mar-25,0.002643558
 1984-Mar-26,0.002672003
 1984-Mar-27,0.002693359
 1984-Mar-28,0.002707497
 1984-Mar-29,0.002714764
 1984-Mar-30,0.002715823
 1984-Mar-31,0.002711489
 1984-Apr-01,0.002702577
 1984-Apr-02,0.00268979
 1984-Apr-03,0.00267364
 1984-Apr-04,0.002654436
 1984-Apr-05,0.002632326
 1984-Apr-06,0.002607408
 1984-Apr-07,0.002579872
 1984-Apr-08,0.002550177
 1984-Apr-09,0.002519209
 1984-Apr-10,0.002488391
 1984-Apr-11,0.002459691
 1984-Apr-12,0.0024355
 1984-Apr-13,0.002418345
 1984-Apr-14,0.002410476
 1984-Apr-15,0.0024134
 1984-Apr-16,0.002427508
 1984-Apr-17,0.002451914
 1984-Apr-18,0.002484573
 1984-Apr-19,0.00252262
 1984-Apr-20,0.002562821
 1984-Apr-21,0.00260201
 1984-Apr-22,0.002637429
 1984-Apr-23,0.002666937
 1984-Apr-24,0.00268911
 1984-Apr-25,0.002703242
 1984-Apr-26,0.002709292
 1984-Apr-27,0.002707776
 1984-Apr-28,0.00269964
 1984-Apr-29,0.002686102
 1984-Apr-30,0.002668496
 1984-May-01,0.002648119
 1984-May-02,0.002626095
 1984-May-03,0.002603296
 1984-May-04,0.002580315
 1984-May-05,0.002557518
 1984-May-06,0.002535154
 1984-May-07,0.002513507
 1984-May-08,0.002493063
 1984-May-09,0.002474625
 1984-May-10,0.002459353
 1984-May-11,0.002448687
 1984-May-12,0.002444139
 1984-May-13,0.002447003
 1984-May-14,0.002458025
 1984-May-15,0.002477154
 1984-May-16,0.002503432
 1984-May-17,0.002535065
 1984-May-18,0.002569653
 1984-May-19,0.002604501
 1984-May-20,0.002636942
 1984-May-21,0.002664607
 1984-May-22,0.002685624
 1984-May-23,0.002698739
 1984-May-24,0.002703366
 1984-May-25,0.002699587
 1984-May-26,0.002688099
 1984-May-27,0.002670126
 1984-May-28,0.002647289
 1984-May-29,0.002621445
 1984-May-30,0.002594494
 1984-May-31,0.002568188
 1984-Jun-01,0.002543958
 1984-Jun-02,0.002522798
 1984-Jun-03,0.00250524
 1984-Jun-04,0.002491417
 1984-Jun-05,0.002481214
 1984-Jun-06,0.002474451
 1984-Jun-07,0.002471051
 1984-Jun-08,0.002471149
 1984-Jun-09,0.002475093
 1984-Jun-10,0.002483349
 1984-Jun-11,0.002496321
 1984-Jun-12,0.002514141
 1984-Jun-13,0.002536496
 1984-Jun-14,0.002562523
 1984-Jun-15,0.002590829
 1984-Jun-16,0.002619593
 1984-Jun-17,0.002646761
 1984-Jun-18,0.002670253
 1984-Jun-19,0.002688177
 1984-Jun-20,0.002699008
 1984-Jun-21,0.002701723
 1984-Jun-22,0.0026959
 1984-Jun-23,0.002681767
 1984-Jun-24,0.002660209
 1984-Jun-25,0.002632727
 1984-Jun-26,0.002601342
 1984-Jun-27,0.002568431
 1984-Jun-28,0.0025365
 1984-Jun-29,0.002507913
 1984-Jun-30,0.002484611
 1984-Jul-01,0.002467877
 1984-Jul-02,0.002458226
 1984-Jul-03,0.002455435
 1984-Jul-04,0.002458716
 1984-Jul-05,0.002466982
 1984-Jul-06,0.002479112
 1984-Jul-07,0.002494163
 1984-Jul-08,0.002511468
 1984-Jul-09,0.002530628
 1984-Jul-10,0.002551409
 1984-Jul-11,0.002573592
 1984-Jul-12,0.002596816
 1984-Jul-13,0.002620468
 1984-Jul-14,0.00264362
 1984-Jul-15,0.002665058
 1984-Jul-16,0.002683364
 1984-Jul-17,0.002697047
 1984-Jul-18,0.002704698
 1984-Jul-19,0.002705155
 1984-Jul-20,0.002697647
 1984-Jul-21,0.002681927
 1984-Jul-22,0.00265837
 1984-Jul-23,0.002628033
 1984-Jul-24,0.002592667
 1984-Jul-25,0.002554651
 1984-Jul-26,0.002516829
 1984-Jul-27,0.00248225
 1984-Jul-28,0.002453796
 1984-Jul-29,0.002433783
 1984-Jul-30,0.0024236
 1984-Jul-31,0.002423521
 1984-Aug-01,0.002432731
 1984-Aug-02,0.002449591
 1984-Aug-03,0.002472015
 1984-Aug-04,0.002497872
 1984-Aug-05,0.002525291
 1984-Aug-06,0.002552835
 1984-Aug-07,0.002579532
 1984-Aug-08,0.002604801
 1984-Aug-09,0.00262832
 1984-Aug-10,0.002649858
 1984-Aug-11,0.002669138
 1984-Aug-12,0.002685728
 1984-Aug-13,0.002698996
 1984-Aug-14,0.002708126
 1984-Aug-15,0.002712179
 1984-Aug-16,0.002710212
 1984-Aug-17,0.002701413
 1984-Aug-18,0.002685258
 1984-Aug-19,0.00266166
 1984-Aug-20,0.002631111
 1984-Aug-21,0.00259479
 1984-Aug-22,0.002554612
 1984-Aug-23,0.002513192
 1984-Aug-24,0.002473694
 1984-Aug-25,0.002439514
 1984-Aug-26,0.00241384
 1984-Aug-27,0.002399127
 1984-Aug-28,0.002396646
 1984-Aug-29,0.002406252
 1984-Aug-30,0.002426461
 1984-Aug-31,0.002454811
 1984-Sep-01,0.00248837
 1984-Sep-02,0.002524237
 1984-Sep-03,0.002559903
 1984-Sep-04,0.002593458
 1984-Sep-05,0.002623631
 1984-Sep-06,0.002649724
 1984-Sep-07,0.002671469
 1984-Sep-08,0.002688865
 1984-Sep-09,0.002702013
 1984-Sep-10,0.002710977
 1984-Sep-11,0.002715685
 1984-Sep-12,0.002715894
 1984-Sep-13,0.002711201
 1984-Sep-14,0.002701112
 1984-Sep-15,0.002685161
 1984-Sep-16,0.002663054
 1984-Sep-17,0.002634836
 1984-Sep-18,0.002601057
 1984-Sep-19,0.00256291
 1984-Sep-20,0.002522314
 1984-Sep-21,0.002481905
 1984-Sep-22,0.002444872
 1984-Sep-23,0.002414628
 1984-Sep-24,0.002394316
 1984-Sep-25,0.002386231
 1984-Sep-26,0.002391343
 1984-Sep-27,0.002409067
 1984-Sep-28,0.0024374
 1984-Sep-29,0.002473347
 1984-Sep-30,0.002513488
 1984-Oct-01,0.002554512
 1984-Oct-02,0.002593594
 1984-Oct-03,0.002628605
 1984-Oct-04,0.002658161
 1984-Oct-05,0.002681564
 1984-Oct-06,0.00269867
 1984-Oct-07,0.002709738
 1984-Oct-08,0.00271525
 1984-Oct-09,0.002715757
 1984-Oct-10,0.002711748
 1984-Oct-11,0.00270356
 1984-Oct-12,0.002691338
 1984-Oct-13,0.002675061
 1984-Oct-14,0.002654618
 1984-Oct-15,0.00262994
 1984-Oct-16,0.00260116
 1984-Oct-17,0.002568789
 1984-Oct-18,0.002533877
 1984-Oct-19,0.002498112
 1984-Oct-20,0.002463822
 1984-Oct-21,0.002433831
 1984-Oct-22,0.002411134
 1984-Oct-23,0.002398424
 1984-Oct-24,0.00239756
 1984-Oct-25,0.002409124
 1984-Oct-26,0.002432247
 1984-Oct-27,0.002464746
 1984-Oct-28,0.002503533
 1984-Oct-29,0.002545149
 1984-Oct-30,0.002586253
 1984-Oct-31,0.002623987
 1984-Nov-01,0.002656184
 1984-Nov-02,0.002681444
 1984-Nov-03,0.002699103
 1984-Nov-04,0.002709143
 1984-Nov-05,0.002712052
 1984-Nov-06,0.002708674
 1984-Nov-07,0.002700041
 1984-Nov-08,0.002687215
 1984-Nov-09,0.002671152
 1984-Nov-10,0.002652607
 1984-Nov-11,0.002632089
 1984-Nov-12,0.002609883
 1984-Nov-13,0.002586143
 1984-Nov-14,0.002561026
 1984-Nov-15,0.002534876
 1984-Nov-16,0.00250838
 1984-Nov-17,0.0024827
 1984-Nov-18,0.002459486
 1984-Nov-19,0.00244078
 1984-Nov-20,0.002428749
 1984-Nov-21,0.00242531
 1984-Nov-22,0.002431709
 1984-Nov-23,0.002448176
 1984-Nov-24,0.002473782
 1984-Nov-25,0.002506535
 1984-Nov-26,0.002543687
 1984-Nov-27,0.002582139
 1984-Nov-28,0.002618852
 1984-Nov-29,0.002651165
 1984-Nov-30,0.002677013
 1984-Dec-01,0.002695034
 1984-Dec-02,0.002704596
 1984-Dec-03,0.002705762
 1984-Dec-04,0.002699198
 1984-Dec-05,0.002686058
 1984-Dec-06,0.00266783
 1984-Dec-07,0.002646164
 1984-Dec-08,0.002622691
 1984-Dec-09,0.002598852
 1984-Dec-10,0.002575772
 1984-Dec-11,0.002554186
 1984-Dec-12,0.002534463
 1984-Dec-13,0.002516701
 1984-Dec-14,0.002500894
 1984-Dec-15,0.002487118
 1984-Dec-16,0.002475693
 1984-Dec-17,0.002467264
 1984-Dec-18,0.00246278
 1984-Dec-19,0.002463337
 1984-Dec-20,0.002469936
 1984-Dec-21,0.002483189
 1984-Dec-22,0.002503076
 1984-Dec-23,0.002528802
 1984-Dec-24,0.002558824
 1984-Dec-25,0.002591007
 1984-Dec-26,0.00262289
 1984-Dec-27,0.002651967
 1984-Dec-28,0.002675962
 1984-Dec-29,0.002693029
 1984-Dec-30,0.002701907
 1984-Dec-31,0.002701999
 1985-Jan-01,0.002693405
 1985-Jan-02,0.002676902
 1985-Jan-03,0.00265388
 1985-Jan-04,0.002626224
 1985-Jan-05,0.002596147
 1985-Jan-06,0.002565972
 1985-Jan-07,0.002537885
 1985-Jan-08,0.002513683
 1985-Jan-09,0.002494582
 1985-Jan-10,0.002481132
 1985-Jan-11,0.002473246
 1985-Jan-12,0.002470375
 1985-Jan-13,0.002471741
 1985-Jan-14,0.002476589
 1985-Jan-15,0.002484376
 1985-Jan-16,0.002494858
 1985-Jan-17,0.002508055
 1985-Jan-18,0.002524125
 1985-Jan-19,0.002543169
 1985-Jan-20,0.002565037
 1985-Jan-21,0.002589185
 1985-Jan-22,0.002614612
 1985-Jan-23,0.002639895
 1985-Jan-24,0.002663313
 1985-Jan-25,0.002683019
 1985-Jan-26,0.002697236
 1985-Jan-27,0.00270445
 1985-Jan-28,0.002703572
 1985-Jan-29,0.002694073
 1985-Jan-30,0.002676078
 1985-Jan-31,0.002650418
 1985-Feb-01,0.002618632
 1985-Feb-02,0.002582902
 1985-Feb-03,0.00254591
 1985-Feb-04,0.002510595
 1985-Feb-05,0.00247983
 1985-Feb-06,0.002456046
 1985-Feb-07,0.002440882
 1985-Feb-08,0.00243497
 1985-Feb-09,0.002437907
 1985-Feb-10,0.002448447
 1985-Feb-11,0.002464839
 1985-Feb-12,0.002485203
 1985-Feb-13,0.002507853
 1985-Feb-14,0.002531491
 1985-Feb-15,0.002555264
 1985-Feb-16,0.002578703
 1985-Feb-17,0.00260158
 1985-Feb-18,0.002623737
 1985-Feb-19,0.002644914
 1985-Feb-20,0.002664637
 1985-Feb-21,0.002682159
 1985-Feb-22,0.002696481
 1985-Feb-23,0.002706424
 1985-Feb-24,0.002710767
 1985-Feb-25,0.002708395
 1985-Feb-26,0.002698469
 1985-Feb-27,0.002680581
 1985-Feb-28,0.002654903
 1985-Mar-01,0.002622291
 1985-Mar-02,0.002584352
 1985-Mar-03,0.002543434
 1985-Mar-04,0.002502511
 1985-Mar-05,0.002464934
 1985-Mar-06,0.002434044
 1985-Mar-07,0.002412683
 1985-Mar-08,0.002402714
 1985-Mar-09,0.002404688
 1985-Mar-10,0.002417785
 1985-Mar-11,0.002440056
 1985-Mar-12,0.002468872
 1985-Mar-13,0.002501426
 1985-Mar-14,0.002535162
 1985-Mar-15,0.002568035
 1985-Mar-16,0.00259862
 1985-Mar-17,0.002626074
 1985-Mar-18,0.002650013
 1985-Mar-19,0.002670347
 1985-Mar-20,0.002687103
 1985-Mar-21,0.002700269
 1985-Mar-22,0.002709687
 1985-Mar-23,0.002715
 1985-Mar-24,0.002715659
 1985-Mar-25,0.002710994
 1985-Mar-26,0.002700328
 1985-Mar-27,0.002683123
 1985-Mar-28,0.002659151
 1985-Mar-29,0.002628659
 1985-Mar-30,0.002592519
 1985-Mar-31,0.002552334
 1985-Apr-01,0.002510463
 1985-Apr-02,0.002469932
 1985-Apr-03,0.00243418
 1985-Apr-04,0.002406635
 1985-Apr-05,0.002390167
 1985-Apr-06,0.002386536
 1985-Apr-07,0.002396025
 1985-Apr-08,0.00241739
 1985-Apr-09,0.002448153
 1985-Apr-10,0.002485123
 1985-Apr-11,0.002524959
 1985-Apr-12,0.002564631
 1985-Apr-13,0.002601717
 1985-Apr-14,0.002634508
 1985-Apr-15,0.002662001
 1985-Apr-16,0.002683785
